,user_progress_id,user_id,subchapter_id,chapter_taken_id,current_level,status_subchapter,user_progress_created_at,user_progress_updated_at,chapter_id,name,subchapter_created_at,subchapter_updated_at
566,UP00548,S0046,SCT00005,CHT00488,intermediate,in-progress,2026-04-25 18:06:59,2026-04-26 18:23:59,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
567,UP00549,S0034,SCT00012,CHT00364,advanced,in-progress,2026-04-07 22:44:24,2026-04-08 23:01:24,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
568,UP00550,S0776,SCT00011,CHT00747,intermediate,DONE,2026-04-20 05:41:53,2026-04-21 05:58:53,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
569,UP00551,S0805,SCT00013,CHT00973,beginner,not started,2026-04-22 04:13:15,2026-04-23 04:30:15,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
570,UP00552,S0553,SCT00010,CHT00375,advanced,in-progress,2026-03-27 23:30:43,2026-03-28 23:47:43,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
571,UP00553,S0769,SCT00010,CHT00411,intermediate,not started,2026-04-26 20:13:37,2026-04-27 20:30:37,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
572,UP00554,S0826,SCT00009,CHT00006,beginner,not started,2026-03-29 14:05:32,2026-03-30 14:22:32,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
573,UP00555,S0358,SCT00018,CHT01063,advanced,done,2026-04-23 20:08:11,2026-04-24 20:25:11,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
574,UP00556,S0927,SCT00014,CHT00163,advanced,not started,2026-04-07 06:37:54,2026-04-08 06:54:54,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
575,UP00557,S0288,SCT00018,CHT00608,advanced,in-progress,2026-03-21 00:50:35,2026-03-22 01:07:35,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
576,UP00558,S0171,SCT00018,CHT00205,advanced,not started,2026-04-25 08:48:23,2026-04-26 09:05:23,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
577,UP00559,S0903,SCT00001,CHT00561,intermediate,in-progress,2026-04-12 14:24:48,2026-04-13 14:41:48,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
578,UP00560,S0236,SCT00016,CHT00706,beginner,done,2026-04-27 16:28:57,2026-04-27 23:18:52,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
579,UP00561,S0098,SCT00011,CHT00264,beginner,done,2026-04-27 16:49:58,2026-04-27 23:18:52,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
580,UP00562,S0563,SCT00001,CHT00725,advanced,in-progress,2026-04-26 11:32:57,2026-04-27 11:49:57,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
581,UP00563,S0741,SCT00018,CHT00701,advanced,not started,2026-04-25 03:54:02,2026-04-26 04:11:02,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
582,UP00564,S0976,SCT00011,CHT00026,beginner,in-progress,2026-04-14 17:26:26,2026-04-15 17:43:26,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
583,UP00565,S0227,SCT00009,CHT00207,intermediate,in-progress,2026-04-26 16:07:17,2026-04-27 16:24:17,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
584,UP00566,S0545,SCT00007,CHT00076,intermediate,in-progress,2026-04-26 00:23:42,2026-04-27 00:40:42,CT00003,Konsep Rasio,2026-01-01,2026-01-01
585,UP00567,S0617,SCT00020,CHT00212,beginner,done,2026-04-27 21:38:41,2026-04-27 23:18:52,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
586,UP00568,S0756,SCT00019,CHT00299,beginner,in-progress,2026-04-27 17:46:05,2026-04-27 23:18:52,CT00006,Diagram Batang,2026-01-01,2026-01-01
587,UP00569,S0751,SCT00019,CHT00197,intermediate,done,2026-04-16 05:40:19,2026-04-17 05:57:19,CT00006,Diagram Batang,2026-01-01,2026-01-01
588,UP00570,S0089,SCT00013,CHT00952,beginner,not started,2026-04-10 22:01:02,2026-04-11 22:18:02,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
589,UP00570,S0089,SCT00013,CHT00952,beginner,not started,2026-04-12 22:54:21,2026-04-13 23:11:21,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
590,UP00571,S0106,SCT00008,CHT00903,intermediate,done,2026-04-27 20:02:19,2026-04-27 23:18:52,CT00003,Skala,2026-01-01,2026-01-01
591,UP00572,S0950,SCT00005,CHT01138,advanced,done,2026-04-19 00:25:12,2026-04-20 00:42:12,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
592,UP00573,S0145,SCT00009,CHT00311,beginner,not started,2026-04-23 17:03:31,2026-04-24 17:20:31,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
593,UP00574,S0210,SCT00016,CHT00982,advanced,in-progress,2026-04-25 14:04:14,2026-04-26 14:21:14,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
594,UP00575,S0411,SCT00017,CHT00362,beginner,not started,2026-04-08 16:39:22,2026-04-09 16:56:22,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
595,UP00576,S0627,SCT00002,CHT00362,beginner,in-progress,2026-04-26 16:55:22,2026-04-27 17:12:22,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
596,UP00577,S0154,SCT00001,CHT00881,intermediate,done,2026-04-24 08:29:49,2026-04-25 08:46:49,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
597,UP00578,S0557,SCT00008,CHT00538,advanced,in-progress,2026-04-19 12:03:00,2026-04-20 12:20:00,CT00003,Skala,2026-01-01,2026-01-01
598,UP00578,S0557,SCT00008,CHT00538,advanced,in-progress,2026-04-19 12:46:01,2026-04-20 13:03:01,CT00003,Skala,2026-01-01,2026-01-01
599,UP00579,S0617,SCT00014,CHT00542,beginner,in-progress,2026-04-04 18:40:57,2026-04-05 18:57:57,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
600,UP00580,S0082,SCT00005,CHT00801,beginner,in-progress,2026-04-18 13:37:27,2026-04-19 13:54:27,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
601,UP00581,S0862,SCT00012,CHT00825,advanced,in-progress,2026-04-26 12:04:16,2026-04-27 12:21:16,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
602,UP00582,S0024,SCT00013,CHT00425,advanced,in-progress,2026-04-27 20:52:27,2026-04-27 23:18:52,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
603,UP00583,S0399,SCT00019,CHT00202,beginner,done,2026-04-27 03:43:58,2026-04-27 23:18:52,CT00006,Diagram Batang,2026-01-01,2026-01-01
604,UP00584,S0008,SCT00021,CHT00043,advanced,in-progress,2026-04-24 06:34:51,2026-04-25 06:51:51,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
605,UP00585,S0958,SCT00009,CHT01172,advanced,not started,2026-04-25 20:43:34,2026-04-26 21:00:34,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
606,UP00586,S0387,SCT00021,CHT00746,advanced,done,2026-04-09 09:48:20,2026-04-10 10:05:20,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
607,UP00587,S0770,SCT00009,CHT00748,advanced,in-progress,2026-04-25 14:39:19,2026-04-26 14:56:19,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
608,UP00588,S0136,SCT00003,CHT01180,intermediate,in-progress,2026-04-20 21:39:40,2026-04-21 21:56:40,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
609,UP00589,S0526,SCT00012,CHT00718,intermediate,done,2026-04-25 01:27:55,2026-04-26 01:44:55,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
610,UP00590,S0754,SCT00007,CHT01083,advanced,not started,2026-04-20 23:39:35,2026-04-21 23:56:35,CT00003,Konsep Rasio,2026-01-01,2026-01-01
611,UP00591,S0502,SCT00003,CHT00393,advanced,done,2026-04-08 18:59:53,2026-04-09 19:16:53,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
612,UP00592,S0731,SCT00020,CHT01094,intermediate,in-progress,2026-04-16 01:14:17,2026-04-17 01:31:17,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
613,UP00593,S0160,SCT00020,CHT00191,advanced,in-progress,2026-03-06 16:13:59,2026-03-07 16:30:59,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
614,UP00594,S0166,SCT00018,CHT00029,advanced,in-progress,2026-04-12 18:15:04,2026-04-13 18:32:04,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
615,UP00595,S0749,SCT00014,CHT01198,advanced,in-progress,2026-04-27 20:05:59,2026-04-27 23:18:52,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
616,UP00596,S0234,SCT00010,CHT00120,intermediate,in-progress,2026-04-19 20:28:30,2026-04-20 20:45:30,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
617,UP00596,S0234,SCT00010,CHT00120,intermediate,in-progress,2026-04-27 03:03:30,2026-04-27 23:18:52,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
618,UP00597,S0566,SCT00018,CHT01149,beginner,done,2026-04-24 23:59:51,2026-04-26 00:16:51,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
619,UP00598,S0259,SCT00018,CHT00231,advanced,not started,2026-04-03 19:36:57,2026-04-04 19:53:57,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
620,UP00599,S0753,SCT00012,CHT00876,beginner,done,2026-04-16 21:11:57,2026-04-17 21:28:57,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
621,UP00600,S0450,SCT00003,CHT00739,advanced,done,2026-04-27 13:27:48,2026-04-27 23:18:52,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
622,UP00601,S0380,SCT00007,CHT00152,intermediate,not started,2026-04-23 05:20:06,2026-04-24 05:37:06,CT00003,Konsep Rasio,2026-01-01,2026-01-01
623,UP00602,S0066,SCT00001,CHT00606,beginner,in-progress,2026-04-23 05:10:02,2026-04-24 05:27:02,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
624,UP00603,S0447,SCT00006,CHT00271,advanced,not started,2026-04-12 14:08:15,2026-04-13 14:25:15,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
625,UP00604,S0856,SCT00021,CHT00709,advanced,in-progress,2026-04-25 07:51:58,2026-04-26 08:08:58,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
626,UP00605,S0856,SCT00019,CHT00493,advanced,in-progress,2026-04-26 03:06:20,2026-04-27 03:23:20,CT00006,Diagram Batang,2026-01-01,2026-01-01
627,UP00606,S0364,SCT00014,CHT00324,intermediate,done,2026-04-07 11:50:39,2026-04-08 12:07:39,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
628,UP00607,S0134,SCT00002,CHT00052,advanced,not started,2026-03-27 08:29:47,2026-03-28 08:46:47,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
629,UP00608,S0867,SCT00014,CHT00295,beginner,in-progress,2026-04-27 14:21:05,2026-04-27 23:18:52,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
630,UP00609,S0197,SCT00013,CHT00875,advanced,done,2026-04-23 20:29:06,2026-04-24 20:46:06,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
631,UP00610,S0293,SCT00014,CHT00561,beginner,in-progress,2026-04-06 00:16:44,2026-04-07 00:33:44,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
632,UP00611,S0095,SCT00006,CHT00524,intermediate,in-progress,2026-04-15 22:41:10,2026-04-16 22:58:10,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
633,UP00612,S0189,SCT00015,CHT00107,intermediate,in-progress,2026-04-26 00:00:16,2026-04-27 00:17:16,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
634,UP00613,S0004,SCT00012,CHT00341,intermediate,not started,2026-04-27 23:03:22,2026-04-27 23:18:52,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
635,UP00614,S0096,SCT00014,CHT00366,beginner,in-progress,2026-04-16 14:13:36,2026-04-17 14:30:36,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
636,UP00615,S0788,SCT00018,CHT00769,intermediate,done,2026-04-23 09:07:02,2026-04-24 09:24:02,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
637,UP00616,S0449,SCT00020,CHT00495,advanced,in-progress,2026-04-21 00:20:44,2026-04-22 00:37:44,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
638,UP00617,S0185,SCT00018,CHT00400,advanced,not started,2026-04-23 14:28:02,2026-04-24 14:45:02,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
639,UP00618,S0044,SCT00002,CHT00780,intermediate,not started,2026-04-26 03:32:32,2026-04-27 03:49:32,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
640,UP00619,S0151,SCT00018,CHT00882,advanced,in-progress,2026-04-26 01:14:10,2026-04-27 01:31:10,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
641,UP00620,S0066,SCT00007,CHT00910,intermediate,in-progress,2026-04-19 23:15:17,2026-04-20 23:32:17,CT00003,Konsep Rasio,2026-01-01,2026-01-01
642,UP00621,S0994,SCT00007,CHT01123,beginner,not started,2026-04-08 03:25:13,2026-04-09 03:42:13,CT00003,Konsep Rasio,2026-01-01,2026-01-01
643,UP00622,S0954,SCT00017,CHT00770,advanced,in-progress,2026-04-24 01:22:24,2026-04-25 01:39:24,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
644,UP00623,S0442,SCT00001,CHT00771,intermediate,not started,2026-03-26 19:21:02,2026-03-27 19:38:02,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
645,UP00624,S0598,SCT00013,CHT00730,beginner,in-progress,2026-03-18 15:34:54,2026-03-19 15:51:54,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
646,UP00625,S0349,SCT00010,CHT00812,advanced,not started,2026-04-20 15:22:38,2026-04-21 15:39:38,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
647,UP00626,S0539,SCT00015,CHT00661,intermediate,in-progress,2026-04-18 23:00:57,2026-04-19 23:17:57,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
648,UP00627,S0765,SCT00003,CHT01134,advanced,not started,2026-04-18 01:15:52,2026-04-19 01:32:52,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
649,UP00628,S0996,SCT00004,CHT00617,beginner,done,2026-04-17 01:28:47,2026-04-18 01:45:47,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
650,UP00629,S0472,SCT00019,CHT00265,intermediate,in-progress,2026-04-27 22:18:50,2026-04-27 23:18:52,CT00006,Diagram Batang,2026-01-01,2026-01-01
651,UP00630,S0409,SCT00019,CHT00722,intermediate,DONE,2026-04-09 09:01:19,2026-04-10 09:18:19,CT00006,Diagram Batang,2026-01-01,2026-01-01
652,UP00631,S0669,SCT00001,CHT01180,beginner,in-progress,2026-04-06 08:49:51,2026-04-07 09:06:51,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
653,UP00632,S0144,SCT00016,CHT00320,intermediate,DONE,2026-04-16 19:48:22,2026-04-17 20:05:22,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
654,UP00633,S0394,SCT00017,CHT01189,advanced,not started,2026-04-26 14:32:29,2026-04-27 14:49:29,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
655,UP00634,S0521,SCT00004,CHT00655,beginner,in-progress,2026-03-17 07:08:19,2026-03-18 07:25:19,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
656,UP00635,S0985,SCT00021,CHT00479,intermediate,done,2026-04-26 10:48:47,2026-04-27 11:05:47,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
657,UP00636,S0848,SCT00010,CHT00575,intermediate,done,2026-03-16 09:46:10,2026-03-17 10:03:10,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
658,UP00637,S0884,SCT00014,CHT00885,advanced,done,2026-04-27 19:32:27,2026-04-27 23:18:52,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
659,UP00638,S0264,SCT00015,CHT00491,advanced,not started,2026-04-24 22:38:35,2026-04-25 22:55:35,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
660,UP00639,S0063,SCT00014,CHT00277,advanced,in-progress,2026-04-27 13:44:06,2026-04-27 23:18:52,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
661,UP00640,S0993,SCT00005,CHT01095,intermediate,not started,2026-04-26 14:01:42,2026-04-27 14:18:42,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
662,UP00641,S0837,SCT00016,CHT01003,beginner,not started,2026-04-24 10:49:08,2026-04-25 11:06:08,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
663,UP00642,S0187,SCT00016,CHT00049,beginner,done,2026-04-22 01:47:34,2026-04-23 02:04:34,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
664,UP00643,S0709,SCT00013,CHT00729,intermediate,done,2026-04-22 05:56:02,2026-04-23 06:13:02,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
665,UP00644,S0997,SCT00016,CHT00853,intermediate,done,2026-04-15 05:34:32,2026-04-16 05:51:32,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
666,UP00645,S0786,SCT00017,CHT00559,beginner,not started,2026-04-26 17:37:00,2026-04-27 17:54:00,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
667,UP00646,S0195,SCT00013,CHT00313,advanced,not started,2026-04-03 09:21:12,2026-04-04 09:38:12,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
668,UP00647,S0140,SCT00010,CHT00638,beginner,done,2026-04-23 19:43:09,2026-04-24 20:00:09,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
669,UP00648,S0851,SCT00020,CHT00608,beginner,not started,2026-04-16 07:56:00,2026-04-17 08:13:00,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
670,UP00649,S0336,SCT00015,CHT01097,intermediate,not started,2026-04-20 12:13:55,2026-04-21 12:30:55,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
671,UP00650,S0618,SCT00008,CHT01143,intermediate,not started,2026-04-27 19:48:00,2026-04-27 23:18:52,CT00003,Skala,2026-01-01,2026-01-01
672,UP00651,S0994,SCT00019,CHT00599,beginner,in-progress,2026-04-21 17:40:05,2026-04-22 17:57:05,CT00006,Diagram Batang,2026-01-01,2026-01-01
673,UP00652,S0563,SCT00002,CHT00566,beginner,not started,2026-03-06 06:47:54,2026-03-07 07:04:54,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
674,UP00653,S0385,SCT00020,CHT00790,advanced,in-progress,2026-04-16 22:01:24,2026-04-17 22:18:24,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
675,UP00654,S0918,SCT00021,CHT01138,advanced,in-progress,2026-04-20 05:19:34,2026-04-21 05:36:34,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
676,UP00655,S0025,SCT00010,CHT00343,advanced,not started,2026-04-02 15:43:19,2026-04-03 16:00:19,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
677,UP00656,S0400,SCT00013,CHT00645,advanced,in-progress,2026-04-27 22:09:57,2026-04-27 23:18:52,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
678,UP00657,S0271,SCT00020,CHT01169,intermediate,in-progress,2026-04-01 19:44:02,2026-04-02 20:01:02,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
679,UP00658,S0844,SCT00007,CHT00092,intermediate,done,2026-03-26 02:03:07,2026-03-27 02:20:07,CT00003,Konsep Rasio,2026-01-01,2026-01-01
680,UP00659,S0974,SCT00004,CHT00933,advanced,not started,2026-04-24 12:02:11,2026-04-25 12:19:11,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
681,UP00660,S0231,SCT00011,CHT00668,intermediate,in-progress,2026-04-03 12:22:13,2026-04-04 12:39:13,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
682,UP00661,S0980,SCT00015,CHT00592,advanced,not started,2026-04-27 05:32:30,2026-04-27 23:18:52,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
683,UP00662,S0742,SCT00006,CHT00514,intermediate,in-progress,2026-04-26 20:50:24,2026-04-27 21:07:24,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
684,UP00663,S0762,SCT00016,CHT00178,advanced,in-progress,2026-04-06 04:51:35,2026-04-07 05:08:35,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
685,UP00664,S0102,SCT00009,CHT00238,beginner,in-progress,2026-04-19 07:25:47,2026-04-20 07:42:47,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
686,UP00665,S0638,SCT00007,CHT00802,intermediate,in-progress,2026-04-19 13:52:07,2026-04-20 14:09:07,CT00003,Konsep Rasio,2026-01-01,2026-01-01
687,UP00666,S0511,SCT00017,CHT00026,advanced,in-progress,2026-04-24 14:09:27,2026-04-25 14:26:27,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
688,UP00667,S0480,SCT00021,CHT00659,advanced,not started,2026-04-26 17:48:32,2026-04-27 18:05:32,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
689,UP00668,S0192,SCT00007,CHT00221,advanced,done,2026-04-15 08:09:08,2026-04-16 08:26:08,CT00003,Konsep Rasio,2026-01-01,2026-01-01
690,UP00669,S0233,SCT00010,CHT01132,advanced,not started,2026-04-24 23:50:17,2026-04-26 00:07:17,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
691,UP00670,S0739,SCT00004,CHT00619,beginner,not started,2026-03-11 08:08:45,2026-03-12 08:25:45,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
692,UP00671,S0193,SCT00021,CHT00793,advanced,in-progress,2026-04-13 07:58:09,2026-04-14 08:15:09,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
693,UP00672,S0587,SCT00017,CHT01136,beginner,DONE,2026-04-25 08:26:17,2026-04-26 08:43:17,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
694,UP00673,S0432,SCT00003,CHT00291,advanced,done,2026-04-27 23:18:35,2026-04-27 23:18:52,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
695,UP00674,S0004,SCT00015,CHT01012,advanced,not started,2026-04-19 20:28:37,2026-04-20 20:45:37,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
696,UP00675,S0521,SCT00009,CHT00702,beginner,in-progress,2026-03-09 17:20:39,2026-03-10 17:37:39,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
697,UP00676,S0348,SCT00014,CHT00184,advanced,done,2026-04-19 07:37:47,2026-04-20 07:54:47,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
698,UP00677,S0417,SCT00020,CHT00756,advanced,not started,2026-03-30 01:08:46,2026-03-31 01:25:46,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
699,UP00678,S0923,SCT00021,CHT00577,intermediate,in-progress,2026-04-21 20:31:45,2026-04-22 20:48:45,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
700,UP00679,S0301,SCT00002,CHT00293,intermediate,done,2026-04-25 18:20:39,2026-04-26 18:37:39,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
701,UP00680,S0869,SCT00003,CHT00641,beginner,not started,2026-04-16 13:52:33,2026-04-17 14:09:33,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
702,UP00681,S0571,SCT00019,CHT00502,beginner,done,2026-04-19 14:38:24,2026-04-20 14:55:24,CT00006,Diagram Batang,2026-01-01,2026-01-01
703,UP00682,S0510,SCT00013,CHT00135,intermediate,in-progress,2026-04-24 18:34:39,2026-04-25 18:51:39,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
704,UP00683,S0489,SCT00010,CHT01177,beginner,in-progress,2026-04-10 05:38:47,2026-04-11 05:55:47,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
705,UP00684,S0057,SCT00018,CHT00180,advanced,in-progress,2026-04-25 04:43:55,2026-04-26 05:00:55,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
706,UP00685,S0181,SCT00007,CHT00501,intermediate,done,2026-04-20 11:43:28,2026-04-21 12:00:28,CT00003,Konsep Rasio,2026-01-01,2026-01-01
707,UP00686,S0831,SCT00020,CHT00357,beginner,in-progress,2026-04-08 16:29:03,2026-04-09 16:46:03,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
708,UP00687,S0086,SCT00008,CHT00991,intermediate,in-progress,2026-04-22 04:27:30,2026-04-23 04:44:30,CT00003,Skala,2026-01-01,2026-01-01
709,UP00688,S0571,SCT00016,CHT00060,advanced,not started,2026-04-26 20:25:06,2026-04-27 20:42:06,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
710,UP00689,S0241,SCT00014,CHT01042,advanced,not started,2026-04-01 14:53:29,2026-04-02 15:10:29,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
711,UP00690,S0740,SCT00006,CHT00477,intermediate,in-progress,2026-04-11 15:28:52,2026-04-12 15:45:52,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
712,UP00691,S0805,SCT00015,CHT00940,intermediate,not started,2026-04-26 21:44:57,2026-04-27 22:01:57,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
